Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1719704594,5000,,Aggregated,0.0,0.0,1800.0,4700.0,7800.0,15000.0,32000.0,64000.0,94000.0,94000.0,94000.0,94000.0,94000.0,266,14,1800.0,10716.246826425186,109.10654196050018,94222.6035829517,26.210526315789476
1719704595,5000,,Aggregated,0.0,0.0,1800.0,4700.0,7800.0,15000.0,32000.0,64000.0,94000.0,94000.0,94000.0,94000.0,94000.0,266,14,1800.0,10716.246826425186,109.10654196050018,94222.6035829517,26.210526315789476
1719704596,5000,,Aggregated,0.0,0.0,1800.0,4700.0,7800.0,15000.0,32000.0,64000.0,94000.0,94000.0,94000.0,94000.0,94000.0,266,14,1800.0,10716.246826425186,109.10654196050018,94222.6035829517,26.210526315789476
1719704597,5000,,Aggregated,0.0,0.0,1800.0,4700.0,7800.0,15000.0,32000.0,64000.0,94000.0,94000.0,94000.0,94000.0,94000.0,266,14,1800.0,10716.246826425186,109.10654196050018,94222.6035829517,26.210526315789476
1719704598,5000,,Aggregated,0.0,0.0,1800.0,4700.0,7800.0,15000.0,32000.0,64000.0,94000.0,94000.0,94000.0,94000.0,94000.0,266,14,1800.0,10716.246826425186,109.10654196050018,94222.6035829517,26.210526315789476
1719704599,5000,,Aggregated,0.0,0.0,1800.0,4700.0,7800.0,15000.0,32000.0,64000.0,94000.0,94000.0,94000.0,94000.0,94000.0,266,14,1800.0,10716.246826425186,109.10654196050018,94222.6035829517,26.210526315789476
1719704601,5000,,Aggregated,0.0,0.0,3200.0,7700.0,16000.0,16000.0,94000.0,127000.0,127000.0,127000.0,127000.0,127000.0,127000.0,291,39,3200.0,20710.569114532904,109.10654196050018,127060.844541993,23.95876288659794
1719704602,5000,,Aggregated,0.0,0.0,6000.0,23000.0,127000.0,127000.0,127000.0,127000.0,127000.0,127000.0,127000.0,127000.0,127000.0,356,104,5900.0,40129.02943409581,109.10654196050018,127077.24337500986,19.584269662921347
1719704603,5000,,Aggregated,0.0,0.0,16000.0,127000.0,127000.0,127000.0,127000.0,127000.0,127000.0,127000.0,127000.0,127000.0,127000.0,442,190,16000.0,57043.7800572105,109.10654196050018,127077.24337500986,15.773755656108598
1719704604,5000,,Aggregated,2.5,2.5,94000.0,127000.0,127000.0,127000.0,127000.0,127000.0,127000.0,127000.0,127000.0,127000.0,127000.0,520,268,94000.0,67548.22573179226,109.10654196050018,127085.88449994568,13.407692307692308
1719704605,5000,,Aggregated,9.0,9.0,127000.0,127000.0,127000.0,127000.0,127000.0,127000.0,127000.0,127000.0,127000.0,127000.0,127000.0,614,362,127000.0,76660.92947344758,109.10654196050018,127085.98991599864,11.355048859934854
1719704606,5000,,Aggregated,17.6,17.6,127000.0,127000.0,127000.0,127000.0,127000.0,127000.0,127000.0,127000.0,127000.0,127000.0,127000.0,685,433,127000.0,81884.21323008901,109.10654196050018,127085.98991599864,10.178102189781022
